job_title,company_name,apply_link,google_job_link,job_description
"Lead Developer, Python",Arc IT Recruitment,https://www.reed.co.uk/jobs/lead-developer-python/54399209?source=searchResults&filter=/jobs/python-developer-jobs-in-london?parentsector%3DIT%2520%2526%2520Telecoms%26salaryfrom%3D90000.00000%26salaryto%3D132000.00000%26fulltime%3DTrue&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"https://www.google.com/search?sca_esv=fde65a004f3df79d&q=%22Python+Developer%22,+%22Django%22,+%22Remote%22,+%22London%22&udm=8&fbs=ABzOT_CWdhQLP1FcmU5B0fn3xuWpUUqWdTgXKUjCV_Ho6Bxst7TRVjZxLUd87vODDaDVhDCYCR0SnLvXXI8V0hOz0l1rKUo23MauOhfphhAu9WOcoLOAhQTw4PG1jBzR635n3Nw8uTjYxZIPr3vNaTrEkN5ITiNQk-WMbwda7ssiXx8Q8Cvi3lFVTMtDbY49EpXUpz5l178S&sa=X&ved=2ahUKEwibl-yshd2LAxXL_rsIHbcKOUkQs6gLegQIFRAB&biw=1534&bih=781&jbr=sep:0#vhid=vt%3D20/docid%3DuAwc0Bj-mNML4039AAAAAA%3D%3D&vssid=jobs-detail-viewer","Job descriptionlimitless has been exclusively engaged by one of the fastest growing start-ups making waves with their innovative, first of it’s kind security platform tackling and preventing high profile breaches.Since 2020 the business has scaled hiring the best talent in the market, now sitting at 17 within their remote first engineering team; they are looking to further expand their engineering team with ta...lented python engineers to build new features in their growing ultra-modern backend.They are looking for a seasoned senior/principal python engineer who’s experienced building AWS serverless technologies and infrastructure as code (they use AWS CDK)💰 Package: up to £115k + Benefits (Stock options, Unlimited Leave – actively encouraged, remote first)💻 Tech Stack: Python, AWS, Serverless technologies (Lambda, APsync S3)🚀 Industry/Type of business: Cybersecurity threats platform🏠 Remote first🧩 Interview process: 3 stages - 4-5 day turnaround.😎 Reporting to: CTO & Technical Lead👏 Company size: 42 in total (15 in eng)This is a fantastic business, culture & experience rich engineering team with a genuine people first approach to work life balance and flexibility.Please apply immediately for consideration."
Lead Python Developer,Sportserve,https://careers.sportserve.co/jobs/5256250-lead-python-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"https://www.google.com/search?sca_esv=fde65a004f3df79d&q=%22Python+Developer%22,+%22Django%22,+%22Remote%22,+%22London%22&udm=8&fbs=ABzOT_CWdhQLP1FcmU5B0fn3xuWpUUqWdTgXKUjCV_Ho6Bxst7TRVjZxLUd87vODDaDVhDCYCR0SnLvXXI8V0hOz0l1rKUo23MauOhfphhAu9WOcoLOAhQTw4PG1jBzR635n3Nw8uTjYxZIPr3vNaTrEkN5ITiNQk-WMbwda7ssiXx8Q8Cvi3lFVTMtDbY49EpXUpz5l178S&sa=X&ved=2ahUKEwibl-yshd2LAxXL_rsIHbcKOUkQs6gLegQIFRAB&biw=1534&bih=781&jbr=sep:0#vhid=vt%3D20/docid%3DGBQQ6qCXeWPftPVMAAAAAA%3D%3D&vssid=jobs-detail-viewer","Job descriptionLead Developer, Python£110k/annum + benefitsLondon, HybridFast-growing digital marketplace is looking for Lead Developer to join their talented software team. In this role, you will drive innovation, lead a small team, and build scalable solutions. This hands-on role is perfect for someone who loves coding, mentoring, and problem-solving in a fast-paced environment.What You’ll Do:Develop &... maintain backend/frontend solutions (Python, Django, PostgreSQL, Docker)Lead & mentor developers, ensuring best practicesCollaborate with Product Managers on project deliveryInnovate with new tools & techWho You Are:Strong Python/Django experienceExpertise in APIs, DevOps, CI/CD & cloud tech (a plus)Passion for leadership & problem-solvingE-commerce experience preferredSound like you? Please get your CV over to us ASAP"
Python Developer- Remote/Wroclaw,Sofomo,https://nofluffjobs.com/job/python-developer-remote-wroclaw-sofomo-wroclaw?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"https://www.google.com/search?sca_esv=fde65a004f3df79d&q=%22Python+Developer%22,+%22Django%22,+%22Remote%22,+%22London%22&udm=8&fbs=ABzOT_CWdhQLP1FcmU5B0fn3xuWpUUqWdTgXKUjCV_Ho6Bxst7TRVjZxLUd87vODDaDVhDCYCR0SnLvXXI8V0hOz0l1rKUo23MauOhfphhAu9WOcoLOAhQTw4PG1jBzR635n3Nw8uTjYxZIPr3vNaTrEkN5ITiNQk-WMbwda7ssiXx8Q8Cvi3lFVTMtDbY49EpXUpz5l178S&sa=X&ved=2ahUKEwibl-yshd2LAxXL_rsIHbcKOUkQs6gLegQIFRAB&biw=1534&bih=781&jbr=sep:0#vhid=vt%3D20/docid%3DclX2wj9JsCGVOiboAAAAAA%3D%3D&vssid=jobs-detail-viewer","Job descriptionSportserve forms part of a remarkable group of B2C sports betting and B2B sportsbook technology companies, focused on delivering first class sports betting experiences and casino products for our users worldwide. Along with Sportion, TechSpirit, Standard Focus and Sportelligent, we are the driving force behind the world renowned sports betting company and our flagship brand, Dafabet.Since launchi...ng our global hiring initiative, we now employ over 2,000 people worldwide, offering exciting career paths in Technology, Trading, Operations and Media. We pride ourselves on having a diverse and international culture that embraces the global community and acts locally. We offer office based, hybrid and remote work on permanent and consultancy contracts all over the world, making us the true global employer of choice.What you'll be getting up to:We are seeking a motivated Lead Python Developer with a strong background in backend Python development, leadership skills, and a passion for project management in a fast paced start-up environment. This role will oversee and mentor a small team of developers while interfacing closely with our PhD research team. The ideal candidate will help translate complex software architecture into clean code, manage project timelines, and maintain high standards in coding and design practices. This is a fully remote position requiring occasional travel to Hong Kong for onboarding and yearly planning / coordination work.Key Responsibilities:• Lead, mentor, and manage a team of 2-4 developers, overseeing daily tasks, sprint planning, and retrospectives (scrum ceremonies).• Collaborate with developers and stakeholders to break down complex tasks into manageable code blocks and oversee their implementation.• Act as the primary project manager for the dev team, tracking tasks, updating Gantt charts, and maintaining project momentum.• Conduct thorough code reviews, ensuring code quality, adherence to agreed-upon designs, and use of design patterns and object-oriented principles.• Interface regularly with the research team to align development efforts with research goals and challenges.• Write and maintain clean, efficient backend Python code with a focus on server-side data processing, leveraging packages such as pandas, NumPy, and database interactions (both structured and unstructured).• Design and implement unit tests, automated CI/CD pipelines (e.g., using GitLab), and support DevOps activities.• Thrive in a start up environment, exhibiting a self-starter mentality and readiness to adapt to evolving roles and responsibilities.Requirements:• At least 2 years of experience as a senior developer within a structured SDLC process, interfacing with project managers, software architects, and dev team leaders (team lead experience is a plus).• 3-4 years of experience developing backend Python applications in data science contexts, with expertise in data processing libraries, APIs, and database management. Experience with ETL pipeline design and implementation is a plus.• Experience with unit testing frameworks, CI/CD automation, and DevOps practices.• Strong grasp of software architecture, design patterns, and clean code principles.• Comfortable working independently in a dynamic startup environment and capable of taking on multiple responsibilities.• Bachelor's degree in Computer Science or any related technical field.• Excellent command of the English language - written & spoken.• Attention to detail and commitment to quality.• Collaborative team player.• Highly organised with a strong ability to prioritise across multiple projects.• *We warmly invite applications in English.Diversity & Inclusion at SportserveAt Sportserve, we are deeply committed to fostering a diverse and inclusive workplace. We believe in building a team that reflects a wide array of backgrounds, skills, and perspectives. Embracing diversity not only enriches our work culture but also drives innovation and excellence. We are proud to be an equal opportunity employer, where everyone’s contribution is valued and respected.If you’re a passionate about technology and looking to start your career in an international, forward-thinking Sports Betting company, we’d love to hear from you. Apply now to become part of our exciting journey!"
Sr Python Developer,Yo Hr Consultancy,https://jobgether.com/offer/66f38b3ed100f20fd7adaeb3-sr-python-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"https://www.google.com/search?sca_esv=fde65a004f3df79d&q=%22Python+Developer%22,+%22Django%22,+%22Remote%22,+%22London%22&udm=8&fbs=ABzOT_CWdhQLP1FcmU5B0fn3xuWpUUqWdTgXKUjCV_Ho6Bxst7TRVjZxLUd87vODDaDVhDCYCR0SnLvXXI8V0hOz0l1rKUo23MauOhfphhAu9WOcoLOAhQTw4PG1jBzR635n3Nw8uTjYxZIPr3vNaTrEkN5ITiNQk-WMbwda7ssiXx8Q8Cvi3lFVTMtDbY49EpXUpz5l178S&sa=X&ved=2ahUKEwibl-yshd2LAxXL_rsIHbcKOUkQs6gLegQIFRAB&biw=1534&bih=781&jbr=sep:0#vhid=vt%3D20/docid%3DIUImZgTvCHjiO3brAAAAAA%3D%3D&vssid=jobs-detail-viewer","Job descriptionWe have an exciting opportunity for a Python developer who is passionate about cutting-edge backend solutions. This is a key role that will allow you to have a big impact on the entire application. Ideally you have experience building advanced backend applications and you love Python!Your technical skill set is important. However, we also hire based on your personality, attitude and desire to gr...ow your skills.We value innovation, creativity, personality, teamwork and learning new things every day.Sounds interesting? Are you ready to join us? We’ve been waiting for you. Join the Sofomo team!"
Graduate Python Developer 2025 Programme,Generation Success,https://www.jobteaser.com/en/job-offers/f978749f-a0af-4dfe-9b96-333fa07b2eda-generation-success-graduate-python-developer-2025-programme?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"https://www.google.com/search?sca_esv=fde65a004f3df79d&q=%22Python+Developer%22,+%22Django%22,+%22Remote%22,+%22London%22&udm=8&fbs=ABzOT_CWdhQLP1FcmU5B0fn3xuWpUUqWdTgXKUjCV_Ho6Bxst7TRVjZxLUd87vODDaDVhDCYCR0SnLvXXI8V0hOz0l1rKUo23MauOhfphhAu9WOcoLOAhQTw4PG1jBzR635n3Nw8uTjYxZIPr3vNaTrEkN5ITiNQk-WMbwda7ssiXx8Q8Cvi3lFVTMtDbY49EpXUpz5l178S&sa=X&ved=2ahUKEwibl-yshd2LAxXL_rsIHbcKOUkQs6gLegQIFRAB&biw=1534&bih=781&jbr=sep:0#vhid=vt%3D20/docid%3DJMwvNDOsldB4fFp-AAAAAA%3D%3D&vssid=jobs-detail-viewer","Job descriptionThis a Full Remote job, the offer is available from: Europe, Republic of LithuaniaPython DeveloperExperience: 4 - 6 YearsJobType : ContractLocation: Always Remote Open for Multiple areas of Europe working RemotelyResponsibilities:● Work with the team to design and build high-quality, efficient, and reusable back-endsystems and APIs.● Strong hands-on experience in Python.● AI Product or ...Project related Experience is an added advantage.● Manage all phases of the software development life cycle, including research, design,analysis, requirements, implementation, test automation, and maintenance.● Collaborate closely with the Product and Design teams to understand end-userrequirements and translate them into practical software solutions.● Utilize Firebase for data storage, user authentication, and serverless cloud functions.● Lead, mentor, and support other team members, fostering a culture of continuouslearning and improvement.● Stay updated with the latest industry trends and technologies, and be prepared tosuggest new solutions to improve system efficiency and usability.● Qualifications:● Bachelor's degree in Computer Science or a related field, or equivalent experience.● Proven experience as a Full Stack Developer or similar role.● Strong knowledge of Python, JavaScript.● Experience with databases and Object-Relational Mapping (ORM) frameworks.● Strong problem-solving abilities and capacity to work independently as well as in a team.● Proficiency in version control systems like Git.● Excellent communication and teamwork skills, with a keen eye for detail and aproblem-solving mindset.● Knowledge of agile development methodologies.This offer from ""Yo Hr Consultancy"" has been enriched by Jobgether.com and got a 79% flex score."
Senior Python Developer,Greenscreens.ai,https://jobgether.com/offer/6751e1e1de34effbf2f46028-senior-python-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"https://www.google.com/search?sca_esv=fde65a004f3df79d&q=%22Python+Developer%22,+%22Django%22,+%22Remote%22,+%22London%22&udm=8&fbs=ABzOT_CWdhQLP1FcmU5B0fn3xuWpUUqWdTgXKUjCV_Ho6Bxst7TRVjZxLUd87vODDaDVhDCYCR0SnLvXXI8V0hOz0l1rKUo23MauOhfphhAu9WOcoLOAhQTw4PG1jBzR635n3Nw8uTjYxZIPr3vNaTrEkN5ITiNQk-WMbwda7ssiXx8Q8Cvi3lFVTMtDbY49EpXUpz5l178S&sa=X&ved=2ahUKEwibl-yshd2LAxXL_rsIHbcKOUkQs6gLegQIFRAB&biw=1534&bih=781&jbr=sep:0#vhid=vt%3D20/docid%3DH4WrzOGGhq9OTREiAAAAAA%3D%3D&vssid=jobs-detail-viewer","Job descriptionEmpowering Your Future in TechnologyAt TD Securities, we understand the power of diverse perspectives in driving innovation. That's why we're committed to creating an inclusive environment and ensuring opportunities are accessible to everyone.As part of our Technology Graduate Program, we're offering a unique role on our Risk Platform Technology Team. This team is at the forefront of creating ...cutting-edge solutions that drive data-driven decision-making across TD. You'll work on impactful projects that support risk management and enable the business to stay ahead in a rapidly evolving landscape.Through our established five-year partnership with Generation Success, we provide tailored support to help you thrive. This program has been carefully designed to remove barriers, offering mentorship, speed mentoring, and onboarding resources that ensure a seamless transition into the corporate world.Corporate ProfileTD Bank GroupHeadquartered in Toronto, Canada, with more than 95,000 employees in offices around the world, The Toronto-Dominion Bank and its subsidiaries are collectively known as TD Bank Group (TD). TD offers a full range of financial products and services to more than 25 million customers worldwide through three key business lines:• Canadian Retail including TD Canada Trust, Business Banking, TD Auto Finance (Canada), TD Wealth (Canada), TD Direct Investing and TD Insurance• U.S. Retail including TD Bank, America's Most Convenient Bank, TD Auto Finance (U.S.), TD Wealth (U.S.) and TD's investment in TD Ameritrade• Wholesale Banking including TD SecuritiesWith a presence in Dublin for more than 20 years, TD Securities officially opened its new office space at One Molesworth Street in 2019. TD Securities in Dublin trades as TD Global Finance (TDGF), an unlimited company wholly owned by The Toronto-Dominion Bank (TD). Backed by TD's solid balance sheet and high credit rating, TDGF is a fully licensed broker dealer regulated by the Central Bank of Ireland. Our dedicated team of over 120 employees across front office, support and control, and technology roles help extend our global reach and knowledge to serve clients on the ground in Ireland and throughout Europe.As part of our TDGF growth strategy, we are also growing our Ireland-based technology teams to support our global TD Securities and TD Bank Group Business lines.What You'll Gain• Collaborative Growth: Work in an agile environment where your ideas are valued, and collaboration drives results.• Hands-On Experience: Develop and deploy solutions using Python (FastAPI, Flask, Plotly Dash), cloud tools, and databases.• Practical Knowledge: Gain expertise in data processing, API development, and deploying secure, scalable solutions in the cloud.• Confidence to Succeed: Receive tailored mentorship and onboarding through Generation Success, including speed mentoring and networking opportunities.What You'll Be DoingAs part of the Risk Platform Technology Team , you will play a critical role in delivering innovative solutions that enable risk management and data analytics. Your responsibilities may include:• Developing and deploying system enhancements to improve data-driven decision-making.• Collaborating with stakeholders to define requirements and implement user-focused solutions.• Building APIs using Python frameworks like FastAPI or Flask.• Creating interactive data visualisations using Plotly Dash (Python, CSS, JS).• Leveraging tools like Jira, GitHub, and Jenkins to support agile development.• Exploring new technologies through Proof of Concept (POC) projects.Key Technologies You'll Learn• Python: Data processing with pandas, numpy, and Dask.• APIs: Development with FastAPI and Flask.• Data Visualisation: Plotly Dash and web-based tools.• Databases: SQL Server, Dremio, and Redis.• Cloud Platforms: Azure for scalable deployments.• Code Management: GIT and Jenkins for build and deploy.• Monitoring and Observability: Splunk for performance tracking.Who We're Looking ForMust-Have Qualifications:• A degree (or equivalent) in Computer Science, Engineering, or a related field, with a 2:1 or higher grade (for candidates graduating in 2024 or 2025).• Strong programming skills in Python and an understanding of software development principles.• Familiarity with version control using Git.• Excellent communication skills and the ability to collaborate effectively with team members.Nice-to-Have Skills:• Experience with SQL databases, API design, and cloud technologies.• Familiarity with microservices architectures and frameworks like FastAPI.Why Join Us?A Proven Partnership for Your SuccessOur five-year collaboration with Generation Success reflects our commitment to empowering diverse talent. Together with the Risk Platform Technology Team, you'll work on projects that directly impact TD's ability to manage risks and make informed decisions.Inclusivity at Our CoreWe value diverse perspectives and are committed to creating an environment where everyone can succeed. Whether you're a first-generation graduate, from an underrepresented group, or simply looking to launch your career, this program is designed for you.Empowered by Generation SuccessThrough our partnership, you'll receive tailored support, including:• Mentorship and Speed Mentoring• Exclusive Networking Events• Personalised Onboarding ResourcesYour Impact MattersJoin a team dedicated to delivering meaningful solutions, leveraging data and technology to create real value for stakeholders.Inclusivity StatementWe're dedicated to fostering a supportive environment. Whether you need workplace adjustments, adaptable arrangements, or assistance during the recruitment process, we're here to help.How to Apply• Take the leap-your future in tech starts here.• Click apply and make your mark!"
Full Stack Python Developer | 100% Remote |3 Days p/week,Computer Futures,https://www.computerfutures.com/en-gb/job/full-stack-python-developer---100-remote-3-days-p-week/cf-34351597/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"https://www.google.com/search?sca_esv=fde65a004f3df79d&q=%22Python+Developer%22,+%22Django%22,+%22Remote%22,+%22London%22&udm=8&fbs=ABzOT_CWdhQLP1FcmU5B0fn3xuWpUUqWdTgXKUjCV_Ho6Bxst7TRVjZxLUd87vODDaDVhDCYCR0SnLvXXI8V0hOz0l1rKUo23MauOhfphhAu9WOcoLOAhQTw4PG1jBzR635n3Nw8uTjYxZIPr3vNaTrEkN5ITiNQk-WMbwda7ssiXx8Q8Cvi3lFVTMtDbY49EpXUpz5l178S&sa=X&ved=2ahUKEwibl-yshd2LAxXL_rsIHbcKOUkQs6gLegQIFRAB&biw=1534&bih=781&jbr=sep:0#vhid=vt%3D20/docid%3D4nPYHh9SZ0qUWlgrAAAAAA%3D%3D&vssid=jobs-detail-viewer","Job descriptionThis a Full Remote job, the offer is available from: Europe, Asia, Armenia, Azerbaijan, Georgia (country)DescriptionGreenscreens.ai, a pioneering SaaS provider, offers cutting-edge, ML-based predictive freight pricing solutions that are reshaping the Logistics Service Provider market. Launched in 2020, we’ve rapidly achieved triple-digit growth, a testament to our disruptive impact and value d...elivery within the U.S. freight brokerage sector. Our accolades include winning the inaugural TIA Shark Tank competition at the 2022 Technovations conference and being named a Top Tech Startup at Manifest – Future of Logistics 2023. Backed by leading investors including Tiger Global, and amidst rapid expansion, Greenscreens.ai invites you to join our trailblazing team on a path of innovation and market transformation. Learn more about our journey and product at https://greenscreens.ai.Job BriefWe are in search of a Python professional with an interest in machine learning to join our dynamic team. Your primary responsibility will be to develop and maintain an advanced codebase for data processing, model training, deployment, testing, and monitoring, thereby contributing significantly to the evolution of our products and services. As a Python Engineer at Greenscreens.ai, you will have the opportunity to make a meaningful impact on the future of logistics technology and shape the direction of our ML-based solutions.Responsibilities• Design and maintain high-quality Python code for data analysis, machine learning model development and deployment• Collaborate with data scientists and ML engineers to optimize data management and model deployment strategies• Enhance data processing and machine learning pipelines to improve efficiency, scalability and monitoring capabilities• Implement unit testing, integration testing, and Test-Driven Development practices to ensure the reliability and stability of our codebase• Improve monitoring of ML microservices to detect and address performance issues proactivelyRequirements• Python. Preferable experience - data processing applications, machine learning pipelines• NumPy, Pandas• Unit testing, integration testing and Test Driven Development• SQL• CI/CD pipelines and version control systems• Docker• Russian (C1) and English (B2)Desirable Technical Skills• Highly Desirable - machine learning libraries• AWS S3, Amazon Redshift, PostgreSQL• Connexion / aiohttp / FastAPI / Flask• Cython, Numba• Kubernetes, Elastic, Grafana• Basics of JavaQualifications• Bachelor's or Master's degree in Computer Science, Engineering, Mathematics, or a related field• Years of Python development experience, preferably in data-intensive applications• Participation in any (including pet) machine learning projects and/or collaboration with ML teams will be a competitive edgeBenefitsRemote Work: Ability to work from anywhere in the world or in our office in Vilnius.Options Program: Participate in our options program, allowing you to share in the growth and success of our startup.Annual private health insurance allowancePTO: Up to four weeks of fully paid leave per calendar yearThis offer from ""Greenscreens.ai"" has been enriched by Jobgether.com and got a 77% flex score."
Python Developer – £40k – £50k,Hexwired Recruitment - Engineering and Tech Recruitment Specialists,https://hexwired.com/job/python-developer-remote-job/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"https://www.google.com/search?sca_esv=fde65a004f3df79d&q=%22Python+Developer%22,+%22Django%22,+%22Remote%22,+%22London%22&udm=8&fbs=ABzOT_CWdhQLP1FcmU5B0fn3xuWpUUqWdTgXKUjCV_Ho6Bxst7TRVjZxLUd87vODDaDVhDCYCR0SnLvXXI8V0hOz0l1rKUo23MauOhfphhAu9WOcoLOAhQTw4PG1jBzR635n3Nw8uTjYxZIPr3vNaTrEkN5ITiNQk-WMbwda7ssiXx8Q8Cvi3lFVTMtDbY49EpXUpz5l178S&sa=X&ved=2ahUKEwibl-yshd2LAxXL_rsIHbcKOUkQs6gLegQIFRAB&biw=1534&bih=781&jbr=sep:0#vhid=vt%3D20/docid%3Dv5qMc5nzs2tSNZ5mAAAAAA%3D%3D&vssid=jobs-detail-viewer","Job descriptionFull Stack Python Developer | Outside IR35 | Remote |3 Days a WeekMy client is a digital transformation consultancy that specialise in automation and AI.Project: Voice Recording AppTechnology:• Python, Fast API• Azure Service Bus• Azure Cosmos or Mongo DB• Git, Docker and ContainerisationNice to have:• Kubernetes• Grafana• LokiDuties:• Maintaining the Fast API• Expand Unit Testi...ngRate: £500/575 a dayLength: 3 monthsWorking Pattern: 3 days a weekSDS: Outside IR35Location: 100% remotePlease share your most recent CV should you wish to be considered for shortlisting.Thank youPlease click here to find out more about our Key Information Documents. Please note that the documents provided contain generic information. If we are successful in finding you an assignment, you will receive a Key Information Document which will be specific to the vendor set-up you have chosen and your placement.To find out more about Computer Futures please visit www.computerfutures.comComputer Futures, a trading division of SThree Partnership LLP is acting as an Employment Business in relation to this vacancy | Registered office | 1st Floor, 75 King William Street, London, EC4N 7BE, United Kingdom | Partnership Number | OC387148 England and Wales"
Python / Django Developer - Remote,IT Talent Solutions,https://www.it-jobs.co.uk/job/223063643/Python-Django-Developer-Remote?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"https://www.google.com/search?sca_esv=fde65a004f3df79d&q=%22Python+Developer%22,+%22Django%22,+%22Remote%22,+%22London%22&udm=8&fbs=ABzOT_CWdhQLP1FcmU5B0fn3xuWpUUqWdTgXKUjCV_Ho6Bxst7TRVjZxLUd87vODDaDVhDCYCR0SnLvXXI8V0hOz0l1rKUo23MauOhfphhAu9WOcoLOAhQTw4PG1jBzR635n3Nw8uTjYxZIPr3vNaTrEkN5ITiNQk-WMbwda7ssiXx8Q8Cvi3lFVTMtDbY49EpXUpz5l178S&sa=X&ved=2ahUKEwibl-yshd2LAxXL_rsIHbcKOUkQs6gLegQIFRAB&biw=1534&bih=781&jbr=sep:0#vhid=vt%3D20/docid%3DLYo7OrBjY4YM0RfJAAAAAA%3D%3D&vssid=jobs-detail-viewer","Job descriptionPython Developer remote job – £40k-£50kHexwired have partnered with an expanding Aerospace company seeking a Python Developer. They recently secured new funding and are now seeking an Engineer to drive their intelligence solutions, contributing to both innovative developments and existing projects that lead their sector. You’ll join a small but growing team, who while often working remotely – pr...ide themselves on a cohesive, collaborative working environment.This represents an exciting opportunity for a Developer looking to take the next step in their career at a company where they can be involved across a range of trailblazing R&D projects. Now’s the time to apply for this Python Developer role!Requirements for this role:• 3 years commercial experience in Python• Experienced with the fundamentals of Linux• Some experience with C/C++ would be ideal• Capable of obtaining SC clearance (this usually requires for someone to have resided in the UK for the last 5 yearsNice to have:• Previous experience in signal processing (this could be academic)• Domain experience within Aerospace/ Defence• SC clearance• Experience working on physical machines remotelyThey are able to offer £40k-£50k for this role, as well as fully remote-working, they are keen on having a few meet ups each year – with all expenses paid. If you think you’d be a good fit for this Python Developer remote job then please apply today!If you’d be interested in other roles across software, web, embedded, electrical, hardware or Machine Learning, contact us today.Tagged as: C, C++, Python, Software"
Python Software Developer,Mo-Sys Engineering Ltd,https://www.pyjobs.com/job/python-software-developer-JPDk8KMx?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"https://www.google.com/search?sca_esv=fde65a004f3df79d&q=%22Python+Developer%22,+%22Django%22,+%22Remote%22,+%22London%22&udm=8&fbs=ABzOT_CWdhQLP1FcmU5B0fn3xuWpUUqWdTgXKUjCV_Ho6Bxst7TRVjZxLUd87vODDaDVhDCYCR0SnLvXXI8V0hOz0l1rKUo23MauOhfphhAu9WOcoLOAhQTw4PG1jBzR635n3Nw8uTjYxZIPr3vNaTrEkN5ITiNQk-WMbwda7ssiXx8Q8Cvi3lFVTMtDbY49EpXUpz5l178S&sa=X&ved=2ahUKEwibl-yshd2LAxXL_rsIHbcKOUkQs6gLegQIFRAB&biw=1534&bih=781&jbr=sep:0#vhid=vt%3D20/docid%3DgqX5DwDZfuFvFhGrAAAAAA%3D%3D&vssid=jobs-detail-viewer","Job descriptionPython / Django Developer - Remote- Full-Stack Python/Django Developer - £65,000 per annumWe are seeking an experienced Full-Stack Developer to join our small but highly effective engineering team, focusing on the development and maintenance of a customised Information Management System.This role requires expert-level Django experience, a deep understanding of its advanced features, and the ...ability to work within Django's strongly opinionated framework.Key Responsibilities• Design, develop, and maintain web applications.• Write clean, efficient, and well-documented code, using platforms such as GitHub.• Participate in code reviews to uphold code quality and best practices.• Troubleshoot and resolve user issues as part of a service desk during business hours (no on-call work).• Stay up to date with industry trends, best practices, and new technologies.Required Skills & Experience• 5+ years of professional full-stack web development experience.• 3+ years of experience building applications with Django, including advanced features such as:• Generic Views• Advanced ORM Usage• Caching• Signals• Custom Middleware• Complex Schema & Data Migrations• Strong expertise in Django Rest Framework (DRF).• Proficiency in PostgreSQL, including writing efficient queries and debugging database performance issues.• Experience with Python's requests library.• Familiarity with Docker, CI/CD pipelines, Linux, and Git.Nice-to-Have Skills• Experience with Redis, NGINX, HAProxy.• Experience working on large codebases.• SC clearance eligibility (not essential but beneficial).Work Style & Environment• Hybrid setup - Remote with one day per week onsite in Leeds.• No on-call work - support required only during business hours.• Work within a small, collaborative team.• Must be eligible to work in the UK and available for occasional travel if required."
